,ticker,year,post_to,pl_dtt,pl_lnctm,pl_lntt,bs_tts,bs_vcsh,pl_tnlt,Industry3,Industry2,Industry1,count
15409,PTL,2016,HOSE,89813645983.0,1034739648.0,5530432.0,1676807363069.0,1009428293343.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15410,PTL,2017,HOSE,113930469057.0,-62826932027.0,-65159640096.0,1454560801357.0,944268653247.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15411,PTL,2018,HOSE,48212258638.0,-17315788600.0,-17770572421.0,1172496289157.0,802360222550.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15412,PTL,2019,HOSE,43666002507.0,848707885.0,217530392.0,1130898919409.0,730541494578.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15413,PTL,2020,HOSE,50322552627.0,2455067320.0,2049748483.0,1148818456951.0,732591243061.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15414,PTL,2021,HOSE,96427398337.0,27159186119.0,28081795774.0,1205020289667.0,760673038835.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15415,PTM,2008,OTC,28589173600.0,730291263.0,974533068.0,25680615225.0,13824139176.0,,Bán lẻ,Bán lẻ,Hàng tiêu dùng không thiết yếu,10
15416,PTM,2009,OTC,16277168350.0,-1592430531.0,-1592430531.0,21421969650.0,11626793319.0,,Bán lẻ,Bán lẻ,Hàng tiêu dùng không thiết yếu,10
15417,PTM,2010,OTC,20403689187.0,91878429.0,91878429.0,20005750312.0,17705422675.0,,Bán lẻ,Bán lẻ,Hàng tiêu dùng không thiết yếu,10
15418,PTM,2011,OTC,46590202215.0,840912879.0,840912879.0,43730270344.0,41523335554.0,,Bán lẻ,Bán lẻ,Hàng tiêu dùng không thiết yếu,10
15419,PTM,2012,OTC,18899367838.0,-2924929416.0,-2924929416.0,43487869459.0,38598406138.0,,Bán lẻ,Bán lẻ,Hàng tiêu dùng không thiết yếu,10
15420,PTM,2013,OTC,30327781741.0,-839582421.0,-839582421.0,39501601501.0,37758823717.0,,Bán lẻ,Bán lẻ,Hàng tiêu dùng không thiết yếu,10
15421,PTM,2014,OTC,32468323375.0,-990611358.0,-990611358.0,38626828564.0,36768212359.0,,Bán lẻ,Bán lẻ,Hàng tiêu dùng không thiết yếu,10
15422,PTM,2015,OTC,11716967943.0,-1196141006.0,-1196141006.0,40482228576.0,35572071353.0,,Bán lẻ,Bán lẻ,Hàng tiêu dùng không thiết yếu,10
15423,PTM,2016,OTC,33235877637.0,-2201057687.0,-2201057687.0,34565986803.0,33371013666.0,,Bán lẻ,Bán lẻ,Hàng tiêu dùng không thiết yếu,10
15424,PTM,2017,OTC,10337405473.0,3866595520.0,3866595520.0,147504249714.0,37237609184.0,,Bán lẻ,Bán lẻ,Hàng tiêu dùng không thiết yếu,10
15430,PTO,2009,UPCoM,46142962878.0,2273516897.0,2495541629.0,70068636685.0,15296129501.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,13
15431,PTO,2010,UPCoM,39606842466.0,1430074485.0,1940000005.0,69529627666.0,15131634488.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,13
15432,PTO,2011,UPCoM,76013564728.0,3093117335.0,3835635605.0,88527758248.0,16967233202.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,13
15433,PTO,2012,UPCoM,307291632400.0,3209877444.0,3948419407.0,78592422980.0,18269180471.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,13
15434,PTO,2013,UPCoM,44753132637.0,1611362427.0,2197842248.0,43992855805.0,18312053764.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,13
15435,PTO,2014,UPCoM,55729780726.0,843013091.0,1198487958.0,49685193086.0,17366980572.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,13
15436,PTO,2015,UPCoM,30190060748.0,20290871.0,251517989.0,39032179886.0,13622192540.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,13
15437,PTO,2016,UPCoM,49925144711.0,800123217.0,1049423335.0,41900890891.0,14422315757.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,13
15438,PTO,2017,UPCoM,38734319687.0,905738068.0,1233927700.0,47625473633.0,14739814970.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,13
15439,PTO,2018,UPCoM,38079922103.0,1717613571.0,2070589714.0,44307169246.0,16449855849.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,13
15440,PTO,2019,UPCoM,34677939547.0,1520768090.0,1979562288.0,39112220785.0,17907805726.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,13
15441,PTO,2020,UPCoM,37050586584.0,1095235927.0,1320039745.0,31092209157.0,18089730187.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,13
15442,PTO,2021,UPCoM,33553464286.0,941980671.0,1209643101.0,31259350148.0,18094424916.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,13
15444,PTP,2009,UPCoM,200796694760.0,9352452601.0,11856508848.0,267395937283.0,139291810237.0,,In thương mại,Các dịch vụ thương mại và chuyên biệt,Công nghiệp,12
15445,PTP,2010,UPCoM,216615935942.0,9337770137.0,12689932934.0,290455276579.0,140781568429.0,,In thương mại,Các dịch vụ thương mại và chuyên biệt,Công nghiệp,12
15446,PTP,2011,UPCoM,320682365527.0,4934385848.0,7019809698.0,290284999771.0,137186465589.0,,In thương mại,Các dịch vụ thương mại và chuyên biệt,Công nghiệp,12
15447,PTP,2012,UPCoM,1294299673271.0,4268630670.0,7253737911.0,242308669157.0,137766320928.0,,In thương mại,Các dịch vụ thương mại và chuyên biệt,Công nghiệp,12
15448,PTP,2013,UPCoM,1344224829663.0,1820562245.0,4235219433.0,206917207558.0,131075143773.0,,In thương mại,Các dịch vụ thương mại và chuyên biệt,Công nghiệp,12
15449,PTP,2014,UPCoM,207378187526.0,3513430386.0,4577189155.0,199954113731.0,133584244126.0,,In thương mại,Các dịch vụ thương mại và chuyên biệt,Công nghiệp,12
15450,PTP,2015,UPCoM,189896567305.0,4783815814.0,6418361489.0,183266752952.0,135798875017.0,,In thương mại,Các dịch vụ thương mại và chuyên biệt,Công nghiệp,12
15451,PTP,2016,UPCoM,218774194470.0,5919622564.0,8058642375.0,188480384697.0,137204503569.0,,In thương mại,Các dịch vụ thương mại và chuyên biệt,Công nghiệp,12
15452,PTP,2017,UPCoM,236730992308.0,7144639544.0,10454134938.0,267010541194.0,137992098644.0,,In thương mại,Các dịch vụ thương mại và chuyên biệt,Công nghiệp,12
15453,PTP,2018,UPCoM,170091521242.0,7403984713.0,9722029198.0,338593077546.0,138811538456.0,,In thương mại,Các dịch vụ thương mại và chuyên biệt,Công nghiệp,12
15454,PTP,2019,UPCoM,194687006856.0,7626660763.0,10132405341.0,322636301097.0,138984027681.0,,In thương mại,Các dịch vụ thương mại và chuyên biệt,Công nghiệp,12
15456,PTP,2021,UPCoM,193338634739.0,5722297993.0,7003935493.0,295950625095.0,137652609295.0,,In thương mại,Các dịch vụ thương mại và chuyên biệt,Công nghiệp,12
15457,PTS,2008,HNX,199014943837.0,11968846697.0,12848642951.0,105220884113.0,65935193775.0,,Vận tải biển,Vận tải,Công nghiệp,14
15458,PTS,2009,HNX,243335278150.0,12312911128.0,13130105802.0,133686679601.0,67350785579.0,,Vận tải biển,Vận tải,Công nghiệp,14
15459,PTS,2010,HNX,283459336955.0,10803260078.0,13542178731.0,155062073962.0,69703267594.0,,Vận tải biển,Vận tải,Công nghiệp,14
15460,PTS,2011,HNX,318852980071.0,7958139780.0,10186876506.0,142718673916.0,91531873591.0,,Vận tải biển,Vận tải,Công nghiệp,14
15461,PTS,2012,HNX,279843940109.0,-2242876431.0,-2199395252.0,128162037143.0,78748258720.0,,Vận tải biển,Vận tải,Công nghiệp,14
15462,PTS,2013,HNX,313035289564.0,136869869.0,678207844.0,129416151671.0,78988652679.0,,Vận tải biển,Vận tải,Công nghiệp,14
15463,PTS,2014,HNX,324635448526.0,3416658074.0,3479321854.0,147872830222.0,82791253390.0,,Vận tải biển,Vận tải,Công nghiệp,14
15464,PTS,2015,HNX,248825295071.0,3564829281.0,4623730548.0,125576695671.0,83679481375.0,,Vận tải biển,Vận tải,Công nghiệp,14
15465,PTS,2016,HNX,245412078874.0,4929321913.0,6102743051.0,180728621268.0,87970667603.0,,Vận tải biển,Vận tải,Công nghiệp,14
15466,PTS,2017,HNX,249247944884.0,5141827883.0,6403875738.0,177592371125.0,89101647863.0,,Vận tải biển,Vận tải,Công nghiệp,14
15467,PTS,2018,HNX,308642526590.0,5113398894.0,6448908619.0,339353428347.0,89629515802.0,,Vận tải biển,Vận tải,Công nghiệp,14
15468,PTS,2019,HNX,346073748912.0,5151869073.0,7244255263.0,304895004582.0,90184931354.0,,Vận tải biển,Vận tải,Công nghiệp,14
15469,PTS,2020,HNX,321981587040.0,7136690929.0,8070884095.0,287058831885.0,92149746352.0,,Vận tải biển,Vận tải,Công nghiệp,14
15470,PTS,2021,HNX,350333639772.0,11427857273.0,14577338533.0,267855206900.0,98233871565.0,,Vận tải biển,Vận tải,Công nghiệp,14
15471,PTT,2008,UPCoM,108500824602.0,92386048.0,92386048.0,180621537484.0,93493403411.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15472,PTT,2009,UPCoM,219873573081.0,1117564720.0,1215320764.0,233901758749.0,100293268131.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15473,PTT,2010,UPCoM,250340461423.0,260615253.0,347487004.0,237145896005.0,100553883384.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15474,PTT,2011,UPCoM,333721862713.0,-7833307453.0,-7833307453.0,209347720530.0,92720575931.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15475,PTT,2012,UPCoM,375048706367.0,-717386445.0,-717386445.0,213532210003.0,92003189486.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15476,PTT,2013,UPCoM,570476680269.0,255265556.0,255265556.0,231895500211.0,92258455042.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15477,PTT,2014,UPCoM,446545480477.0,1401276842.0,1401276842.0,228578782377.0,93659731884.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15478,PTT,2015,UPCoM,328419146091.0,3871685746.0,4119006345.0,164387904545.0,97531417630.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15479,PTT,2016,UPCoM,545810671074.0,3547725017.0,4755482536.0,267537612226.0,101079142647.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15480,PTT,2017,UPCoM,518802857455.0,5478886518.0,7391831660.0,187104148331.0,106558029165.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15481,PTT,2018,UPCoM,459622398062.0,4886064162.0,6549580645.0,189702565419.0,110886093327.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15482,PTT,2019,UPCoM,408188402114.0,7361861087.0,9242576358.0,172124101856.0,112659347998.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15483,PTT,2020,UPCoM,190944506318.0,839395912.0,1003390595.0,137080800729.0,113130650856.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15484,PTT,2021,UPCoM,176531761262.0,3845523854.0,4571923785.0,136808242994.0,116934204710.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,14
15486,PTV,2009,UPCoM,298508228439.0,21493986057.0,26013181092.0,234389163184.0,68395603134.0,,Dầu khí,Năng lượng,Năng lượng,13
15487,PTV,2010,UPCoM,295150334301.0,20941768050.0,27924205149.0,299865358695.0,78458652034.0,,Dầu khí,Năng lượng,Năng lượng,13
15488,PTV,2011,UPCoM,741146349196.0,20827132978.0,28075020290.0,268477358679.0,87386850655.0,,Dầu khí,Năng lượng,Năng lượng,13
15489,PTV,2012,UPCoM,1141369707912.0,25776921230.0,36259526137.0,528762536118.0,252840315589.0,,Dầu khí,Năng lượng,Năng lượng,13
15490,PTV,2013,UPCoM,1633959160792.0,31812321096.0,46281217038.0,1020642344990.0,260060288355.0,,Dầu khí,Năng lượng,Năng lượng,13
15491,PTV,2014,UPCoM,2155605576149.0,19451127799.0,25752877741.0,977848721033.0,256144972256.0,,Dầu khí,Năng lượng,Năng lượng,13
15492,PTV,2015,UPCoM,1077055144503.0,12805645269.0,18117755118.0,494167317599.0,282770068424.0,,Dầu khí,Năng lượng,Năng lượng,13
15493,PTV,2016,UPCoM,718192281924.0,472973610.0,6800525023.0,497870289545.0,276115848767.0,,Dầu khí,Năng lượng,Năng lượng,13
15494,PTV,2017,UPCoM,792474781956.0,-967837643.0,3706245512.0,426349905272.0,274470299497.0,,Dầu khí,Năng lượng,Năng lượng,13
15495,PTV,2018,UPCoM,544058172071.0,-30172917810.0,-26782684621.0,477403120817.0,245033335712.0,,Dầu khí,Năng lượng,Năng lượng,13
15496,PTV,2019,UPCoM,616958452347.0,2802679397.0,6145810686.0,463438575042.0,247572704445.0,,Dầu khí,Năng lượng,Năng lượng,13
15497,PTV,2020,UPCoM,409009422872.0,-1533869599.0,269223251.0,423607279289.0,243895515755.0,,Dầu khí,Năng lượng,Năng lượng,13
15498,PTV,2021,UPCoM,245275867279.0,-272587598.0,2712611120.0,326173422322.0,229883041418.0,,Dầu khí,Năng lượng,Năng lượng,13
15503,PTX,2012,UPCoM,671301849249.0,3634632813.0,4805586883.0,112227058765.0,31405852302.0,,Dầu khí,Năng lượng,Năng lượng,9
15505,PTX,2014,UPCoM,817029899021.0,3209594689.0,4260061584.0,128008906924.0,32358707565.0,,Dầu khí,Năng lượng,Năng lượng,9
15506,PTX,2015,UPCoM,691362124911.0,4009285190.0,5211478724.0,148717519253.0,33659246895.0,,Dầu khí,Năng lượng,Năng lượng,9
15507,PTX,2016,UPCoM,772604927694.0,4763556218.0,6094654494.0,172950617720.0,35616303550.0,,Dầu khí,Năng lượng,Năng lượng,9
15508,PTX,2017,UPCoM,1019702964331.0,5555623869.0,7112453675.0,188579167436.0,49337438066.0,,Dầu khí,Năng lượng,Năng lượng,9
15509,PTX,2018,UPCoM,1252559606666.0,6406600339.0,8323674314.0,247125260528.0,55422854244.0,,Dầu khí,Năng lượng,Năng lượng,9
15510,PTX,2019,UPCoM,1264173643937.0,7264398131.0,9249980609.0,253998648198.0,76709956403.0,,Dầu khí,Năng lượng,Năng lượng,9
15511,PTX,2020,UPCoM,930583423238.0,5177861076.0,6509393189.0,221069985502.0,75615118540.0,,Dầu khí,Năng lượng,Năng lượng,9
15512,PTX,2021,UPCoM,1226912015199.0,9106638907.0,11417452159.0,192338328670.0,79893265524.0,,Dầu khí,Năng lượng,Năng lượng,9
15513,PV2,2008,HNX,263533251.0,7618524762.0,8916427720.0,501297067005.0,187307653869.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15514,PV2,2009,HNX,123628726948.0,19875355779.0,22279640832.0,656438693179.0,199829212538.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15515,PV2,2010,HNX,128466959908.0,28970821440.0,37783529930.0,618574678874.0,394339993643.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15516,PV2,2011,HNX,196907727735.0,31875617300.0,38646648575.0,614491107124.0,411496762244.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15517,PV2,2012,HNX,2081499848.0,672246268.0,672246268.0,468609521670.0,410575227647.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15518,PV2,2013,HNX,3750800506.0,-138327015597.0,-137287279379.0,279612794652.0,246440052050.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15519,PV2,2014,HNX,467376680.0,-26413430636.0,-26413430636.0,251806185744.0,220026621414.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15520,PV2,2015,HNX,13416828731.0,475945867.0,475945867.0,252944699641.0,220502567281.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15521,PV2,2016,HNX,23070304286.0,-45182027245.0,-45182027245.0,207782648112.0,201128700036.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15522,PV2,2017,HNX,21310230940.0,4896042615.0,4896042615.0,224559793344.0,206024742651.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15523,PV2,2018,HNX,21686113801.0,16873553182.0,18872661631.0,242824966555.0,222898295833.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15524,PV2,2019,HNX,13193477736.0,12749924671.0,12749924671.0,281801376709.0,235648220504.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15525,PV2,2020,HNX,495591532.0,841217949.0,841217949.0,320096495561.0,236489438453.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15526,PV2,2021,HNX,4500000000.0,4245761456.0,4245761456.0,381165677470.0,240735199909.0,,Bất động sản phức hợp,Quản lý và phát triển bất động sản,Bất động sản,14
15527,PVA,2008,UPCoM,173092645221.0,6309603657.0,7336962100.0,270699239282.0,52409100234.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15528,PVA,2009,UPCoM,238990649672.0,26656186637.0,30464213299.0,518862051026.0,129325122596.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15529,PVA,2010,UPCoM,479474342053.0,58007631026.0,84193702029.0,1941342769213.0,171409649142.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15530,PVA,2011,UPCoM,558977180366.0,-2162840454.0,1331053670.0,2209085828187.0,257014288670.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15531,PVA,2012,UPCoM,284402535769.0,-144868362762.0,-173133960533.0,1502243212043.0,105145925908.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15532,PVA,2013,UPCoM,207005144719.0,-63834128903.0,-95968459437.0,1501297145928.0,41094260611.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15533,PVA,2014,UPCoM,379630978390.0,-26931450971.0,-22057832391.0,1218071541511.0,25083701601.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15534,PVA,2015,UPCoM,110037676741.0,-27986290428.0,-26598325932.0,704432671583.0,-431248347.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15535,PVA,2016,UPCoM,67922783777.0,36912574110.0,36912574110.0,749132713442.0,36481325763.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15536,PVA,2017,UPCoM,1912061991.0,1559175241.0,1559175241.0,653656879304.0,-28618674245.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15537,PVA,2018,UPCoM,1856247281.0,1325557271.0,1325557271.0,582739449066.0,-32751986374.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15538,PVA,2019,UPCoM,0.0,-1329884730.0,-1324558931.0,565622739901.0,-32618281132.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15539,PVA,2020,UPCoM,47562918458.0,-1281472767.0,-1281472767.0,531676021664.0,-33899753899.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15540,PVA,2021,UPCoM,0.0,-476813790.0,-476813790.0,497356512896.0,-34376567689.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
15541,PVB,2008,HNX,0.0,-1504682129.0,-1624074055.0,23041504570.0,22980619353.0,,Dầu khí,Năng lượng,Năng lượng,14
15542,PVB,2009,HNX,0.0,754702084.0,1006269446.0,314621171819.0,99360777222.0,,Dầu khí,Năng lượng,Năng lượng,14
15543,PVB,2010,HNX,329867897400.0,21341527755.0,28451380713.0,845753311976.0,229086849192.0,,Dầu khí,Năng lượng,Năng lượng,14
15544,PVB,2011,HNX,749268291260.0,26295083410.0,35062956472.0,1053373975485.0,251773494175.0,,Dầu khí,Năng lượng,Năng lượng,14
15545,PVB,2012,HNX,887610994460.0,80951423829.0,99696263535.0,782318089612.0,306017246431.0,,Dầu khí,Năng lượng,Năng lượng,14
15546,PVB,2013,HNX,533019811983.0,58685778645.0,78247704859.0,706659058537.0,310705529475.0,,Dầu khí,Năng lượng,Năng lượng,14
15547,PVB,2014,HNX,1001456077548.0,147521749230.0,190349290572.0,1068221214647.0,397011528320.0,,Dầu khí,Năng lượng,Năng lượng,14
15548,PVB,2015,HNX,900031708048.0,75095875393.0,98374723955.0,646438977102.0,466838408240.0,,Dầu khí,Năng lượng,Năng lượng,14
15549,PVB,2016,HNX,6355089518.0,-53983112270.0,-53889485529.0,443862456396.0,347728344448.0,,Dầu khí,Năng lượng,Năng lượng,14
15550,PVB,2017,HNX,83078568644.0,56276197038.0,57451519810.0,438147726954.0,403996584964.0,,Dầu khí,Năng lượng,Năng lượng,14
15551,PVB,2018,HNX,202561339439.0,23092693824.0,29729746245.0,467288880668.0,427089278788.0,,Dầu khí,Năng lượng,Năng lượng,14
15552,PVB,2019,HNX,382615410166.0,37362239145.0,51848400069.0,856328423786.0,445099519333.0,,Dầu khí,Năng lượng,Năng lượng,14
15553,PVB,2020,HNX,695138281566.0,60551417423.0,74215582617.0,587675334528.0,411108317911.0,,Dầu khí,Năng lượng,Năng lượng,14
15554,PVB,2021,HNX,38785140179.0,580993441.0,758384983.0,452422854531.0,379676411352.0,,Dầu khí,Năng lượng,Năng lượng,14
15555,PVC,2008,HNX,416442379546.0,69165280023.0,70338322713.0,396738717045.0,235375623650.0,,Dầu khí,Năng lượng,Năng lượng,14
15556,PVC,2009,HNX,551959157407.0,50118948502.0,50623433004.0,473920168184.0,265512348181.0,,Dầu khí,Năng lượng,Năng lượng,14
15557,PVC,2010,HNX,1740975576385.0,121871870425.0,124356795730.0,1142458255953.0,570370097705.0,,Dầu khí,Năng lượng,Năng lượng,14
15558,PVC,2011,HNX,2517608129719.0,123951999600.0,190335709616.0,1632666802765.0,623839338762.0,,Dầu khí,Năng lượng,Năng lượng,14
15559,PVC,2012,HNX,3708581771436.0,139484224606.0,376562037722.0,1944254715937.0,837581411360.0,,Dầu khí,Năng lượng,Năng lượng,14
15560,PVC,2013,HNX,3615035532873.0,78540090819.0,211116434164.0,2181915672096.0,845922844737.0,,Dầu khí,Năng lượng,Năng lượng,14
15561,PVC,2014,HNX,4311875172028.0,210870907497.0,432191614076.0,2433166403248.0,972515025636.0,,Dầu khí,Năng lượng,Năng lượng,14
15562,PVC,2015,HNX,3604288943761.0,105542149730.0,252444473848.0,1992293596459.0,1199124352394.0,,Dầu khí,Năng lượng,Năng lượng,14
15563,PVC,2016,HNX,3060567587630.0,-50362387944.0,-18270534140.0,1988638968473.0,1027092185258.0,,Dầu khí,Năng lượng,Năng lượng,14
15564,PVC,2017,HNX,3317225248174.0,-11244879286.0,21300890497.0,2149764600471.0,946115301814.0,,Dầu khí,Năng lượng,Năng lượng,14
15565,PVC,2018,HNX,2464614506571.0,5482108601.0,16076778285.0,1958135177040.0,909084700678.0,,Dầu khí,Năng lượng,Năng lượng,14
15566,PVC,2019,HNX,2265018088993.0,21908414082.0,45201095398.0,1774756036720.0,874025752874.0,,Dầu khí,Năng lượng,Năng lượng,14
15567,PVC,2020,HNX,2178704787315.0,5384641060.0,32529428988.0,1673538992339.0,823699459928.0,,Dầu khí,Năng lượng,Năng lượng,14
15568,PVC,2021,HNX,2760259591703.0,7570351695.0,34568008955.0,1810746470860.0,801481195580.0,,Dầu khí,Năng lượng,Năng lượng,14
15569,PVD,2008,HOSE,3728745990771.0,892047085330.0,928748308642.0,8632862725032.0,2090816903947.0,,Dầu khí,Năng lượng,Năng lượng,14
15570,PVD,2009,HOSE,4096780459931.0,814611962016.0,925934905777.0,12368345149282.0,4231670174951.0,,Dầu khí,Năng lượng,Năng lượng,14
15571,PVD,2010,HOSE,7572008711835.0,881948638203.0,1018628771346.0,14639766645376.0,5226916701884.0,,Dầu khí,Năng lượng,Năng lượng,14
15572,PVD,2011,HOSE,9210836178656.0,1067046604472.0,1229403905191.0,18535417797396.0,6202157253908.0,,Dầu khí,Năng lượng,Năng lượng,14
15573,PVD,2012,HOSE,11929456110560.0,1321789346039.0,1697324769428.0,19083618759280.0,6992136471376.0,,Dầu khí,Năng lượng,Năng lượng,14
15574,PVD,2013,HOSE,14866679679275.0,1883397817529.0,2291100524340.0,21492333129560.0,9838241877560.0,,Dầu khí,Năng lượng,Năng lượng,14
15575,PVD,2014,HOSE,20884328724600.0,2419408948783.0,3177845525352.0,23304760473156.0,11478574019202.0,,Dầu khí,Năng lượng,Năng lượng,14
15576,PVD,2015,HOSE,14444280050219.0,1664223945025.0,2113687540711.0,24915227405800.0,13303694104250.0,,Dầu khí,Năng lượng,Năng lượng,14
15577,PVD,2016,HOSE,5360001691643.0,129402520081.0,268289010876.0,23142707067800.0,13475401204300.0,,Dầu khí,Năng lượng,Năng lượng,14
15578,PVD,2017,HOSE,3890709275040.0,45280185902.0,150968376720.0,21817460615655.0,13472933507610.0,,Dầu khí,Năng lượng,Năng lượng,14
15579,PVD,2018,HOSE,5500144331664.0,196786236424.0,232686880272.0,21003812954010.0,13850175772665.0,,Dầu khí,Năng lượng,Năng lượng,14
15580,PVD,2019,HOSE,4368072890952.0,184461632449.0,188952931432.0,20891727392240.0,13968461865120.0,,Dầu khí,Năng lượng,Năng lượng,14
15581,PVD,2020,HOSE,5228638834323.0,186494200107.0,203642724582.0,20856190205660.0,14042017346715.0,,Dầu khí,Năng lượng,Năng lượng,14
15582,PVD,2021,HOSE,3995471964670.0,19553861685.0,62499280825.0,20761202484160.0,13831580467120.0,,Dầu khí,Năng lượng,Năng lượng,14
15583,PVE,2008,UPCoM,196927416910.0,9644031357.0,11139805800.0,180794559630.0,50954668192.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,11
15584,PVE,2009,UPCoM,301741678704.0,14714949191.0,17542989250.0,238795173284.0,102655027916.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,11
15585,PVE,2010,UPCoM,416615960612.0,23035604127.0,26269487394.0,370301653661.0,102690743723.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,11
15586,PVE,2011,UPCoM,685983300167.0,55958483081.0,77775569967.0,676997781652.0,221680218558.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,11
15587,PVE,2012,UPCoM,465451583446.0,13727672477.0,12556515839.0,686966335228.0,296391154281.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,11
15588,PVE,2013,UPCoM,557064180601.0,15372776437.0,20593129253.0,820720427744.0,296210851317.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,11
15589,PVE,2014,UPCoM,650964535867.0,24916948246.0,33480094646.0,871267950807.0,318145957095.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,11
15590,PVE,2015,UPCoM,810902605710.0,34012510116.0,44460071009.0,1031655463769.0,342295343366.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,11
15591,PVE,2016,UPCoM,1053078010446.0,29641857443.0,41744425457.0,1408832915863.0,314232916744.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,11
15592,PVE,2017,UPCoM,1589460789531.0,20143682974.0,27138895609.0,1553646326168.0,322267430494.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,11
15593,PVE,2018,UPCoM,1229679106421.0,1581147307.0,10077655642.0,1607917072239.0,299488257971.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,11
15597,PVF,2008,,,-24051404154.0,-70247788780.0,45132289624718.0,6048850807791.0,,,,,11
15598,PVF,2009,,,568313597363.0,672283593348.0,64744792813670.0,6612520973722.0,,,,,11
